timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
1717675341411,7.0000000000,0.0000000000,0.0000000000,51.0000000000,56.0000000000,3.0000000000
1717675341413,7.0000000000,0.0000000000,0.0000000000,51.0000000000,56.0000000000,4.0000000000
1717675341414,7.0000000000,0.0000000000,0.0000000000,51.0000000000,56.0000000000,3.0000000000
1717675341415,7.0000000000,0.0000000000,0.0000000000,51.0000000000,56.0000000000,3.0000000000
1717675341415,7.0000000000,0.0000000000,0.0000000000,50.0000000000,56.0000000000,3.0000000000
1717675341416,7.0000000000,0.0000000000,0.0000000000,50.0000000000,55.0000000000,4.0000000000
1717675341416,7.0000000000,0.0000000000,0.0000000000,49.0000000000,54.0000000000,3.0000000000
1717675341416,7.0000000000,0.0000000000,0.0000000000,49.0000000000,55.0000000000,3.0000000000
1717675341417,7.0000000000,0.0000000000,0.0000000000,49.0000000000,54.0000000000,3.0000000000
1717675341417,7.0000000000,0.0000000000,0.0000000000,49.0000000000,54.0000000000,3.0000000000
1717675341418,7.0000000000,0.0000000000,0.0000000000,49.0000000000,53.0000000000,3.0000000000
1717675341418,7.0000000000,0.0000000000,0.0000000000,48.0000000000,54.0000000000,3.0000000000
1717675341418,7.0000000000,0.0000000000,0.0000000000,48.0000000000,53.0000000000,3.0000000000
1717675341419,7.0000000000,0.0000000000,0.0000000000,48.0000000000,52.0000000000,3.0000000000
1717675341419,7.0000000000,0.0000000000,0.0000000000,48.0000000000,52.0000000000,3.0000000000
1717675341419,7.0000000000,0.0000000000,0.0000000000,48.0000000000,52.0000000000,3.0000000000
1717675341420,7.0000000000,0.0000000000,0.0000000000,47.0000000000,52.0000000000,3.0000000000
1717675341420,7.0000000000,0.0000000000,0.0000000000,48.0000000000,52.0000000000,3.0000000000
1717675341420,7.0000000000,0.0000000000,0.0000000000,47.0000000000,51.0000000000,3.0000000000
1717675341421,7.0000000000,0.0000000000,0.0000000000,47.0000000000,51.0000000000,3.0000000000
1717675341421,7.0000000000,0.0000000000,0.0000000000,47.0000000000,51.0000000000,3.0000000000
1717675341421,7.0000000000,0.0000000000,0.0000000000,46.0000000000,51.0000000000,3.0000000000
1717675341421,7.0000000000,0.0000000000,0.0000000000,46.0000000000,50.0000000000,3.0000000000
1717675341422,7.0000000000,0.0000000000,0.0000000000,46.0000000000,51.0000000000,3.0000000000
1717675341423,7.0000000000,0.0000000000,0.0000000000,46.0000000000,50.0000000000,3.0000000000
1717675341423,7.0000000000,0.0000000000,0.0000000000,46.0000000000,50.0000000000,3.0000000000
1717675341423,7.0000000000,0.0000000000,0.0000000000,45.0000000000,50.0000000000,3.0000000000
1717675341424,7.0000000000,0.0000000000,0.0000000000,45.0000000000,49.0000000000,3.0000000000
1717675341424,7.0000000000,0.0000000000,0.0000000000,45.0000000000,50.0000000000,3.0000000000
1717675341424,7.0000000000,0.0000000000,0.0000000000,45.0000000000,49.0000000000,3.0000000000
1717675341425,7.0000000000,0.0000000000,0.0000000000,45.0000000000,49.0000000000,3.0000000000
1717675341425,7.0000000000,0.0000000000,0.0000000000,44.0000000000,49.0000000000,3.0000000000
1717675341425,7.0000000000,0.0000000000,0.0000000000,44.0000000000,49.0000000000,3.0000000000
1717675341460,7.0000000000,0.0000000000,0.0000000000,44.0000000000,48.0000000000,3.0000000000
1717675341461,7.0000000000,0.0000000000,0.0000000000,44.0000000000,48.0000000000,3.0000000000
1717675341461,7.0000000000,0.0000000000,0.0000000000,44.0000000000,48.0000000000,3.0000000000
1717675341461,7.0000000000,0.0000000000,0.0000000000,44.0000000000,48.0000000000,3.0000000000
1717675341461,7.0000000000,0.0000000000,0.0000000000,44.0000000000,47.0000000000,3.0000000000
1717675341461,7.0000000000,0.0000000000,0.0000000000,44.0000000000,47.0000000000,3.0000000000
1717675341461,7.0000000000,0.0000000000,0.0000000000,43.0000000000,48.0000000000,3.0000000000
1717675341461,7.0000000000,0.0000000000,0.0000000000,43.0000000000,47.0000000000,3.0000000000
1717675341462,7.0000000000,0.0000000000,0.0000000000,43.0000000000,47.0000000000,3.0000000000
1717675341462,7.0000000000,0.0000000000,0.0000000000,43.0000000000,47.0000000000,3.0000000000
1717675341462,7.0000000000,0.0000000000,0.0000000000,43.0000000000,47.0000000000,3.0000000000
1717675341462,7.0000000000,0.0000000000,0.0000000000,43.0000000000,46.0000000000,3.0000000000
1717675341462,7.0000000000,0.0000000000,0.0000000000,42.0000000000,46.0000000000,3.0000000000
1717675341462,7.0000000000,0.0000000000,0.0000000000,42.0000000000,46.0000000000,2.0000000000
1717675341462,7.0000000000,0.0000000000,0.0000000000,41.0000000000,46.0000000000,3.0000000000
1717675341462,7.0000000000,0.0000000000,0.0000000000,41.0000000000,46.0000000000,2.0000000000
1717675341462,7.0000000000,0.0000000000,0.0000000000,41.0000000000,46.0000000000,3.0000000000
1717675341462,7.0000000000,0.0000000000,0.0000000000,41.0000000000,45.0000000000,2.0000000000
1717675341462,7.0000000000,0.0000000000,0.0000000000,41.0000000000,44.0000000000,2.0000000000
1717675341463,7.0000000000,0.0000000000,0.0000000000,39.0000000000,44.0000000000,3.0000000000
1717675341463,7.0000000000,0.0000000000,0.0000000000,39.0000000000,44.0000000000,2.0000000000
1717675341463,7.0000000000,0.0000000000,0.0000000000,40.0000000000,44.0000000000,2.0000000000
1717675341463,7.0000000000,0.0000000000,0.0000000000,39.0000000000,44.0000000000,3.0000000000
1717675341463,7.0000000000,0.0000000000,0.0000000000,39.0000000000,44.0000000000,2.0000000000
1717675341463,7.0000000000,0.0000000000,0.0000000000,39.0000000000,44.0000000000,2.0000000000
1717675341463,7.0000000000,0.0000000000,0.0000000000,39.0000000000,44.0000000000,3.0000000000
1717675341463,7.0000000000,0.0000000000,0.0000000000,39.0000000000,44.0000000000,3.0000000000
1717675341463,7.0000000000,0.0000000000,0.0000000000,39.0000000000,43.0000000000,3.0000000000
1717675341464,7.0000000000,0.0000000000,0.0000000000,39.0000000000,43.0000000000,2.0000000000
1717675341464,7.0000000000,0.0000000000,0.0000000000,39.0000000000,43.0000000000,3.0000000000
1717675341464,7.0000000000,0.0000000000,0.0000000000,39.0000000000,43.0000000000,3.0000000000
1717675341464,7.0000000000,0.0000000000,0.0000000000,39.0000000000,43.0000000000,2.0000000000
1717675341477,7.0000000000,0.0000000000,0.0000000000,39.0000000000,43.0000000000,2.0000000000
1717675341478,7.0000000000,0.0000000000,0.0000000000,38.0000000000,41.0000000000,2.0000000000
1717675341478,7.0000000000,0.0000000000,0.0000000000,39.0000000000,42.0000000000,2.0000000000
1717675341478,7.0000000000,0.0000000000,0.0000000000,116.0000000000,41.0000000000,2.0000000000
1717675341478,7.0000000000,0.0000000000,0.0000000000,155.0000000000,41.0000000000,2.0000000000
1717675341479,7.0000000000,0.0000000000,0.0000000000,152.0000000000,41.0000000000,2.0000000000
1717675341479,7.0000000000,0.0000000000,0.0000000000,151.0000000000,41.0000000000,2.0000000000
1717675341479,7.0000000000,0.0000000000,0.0000000000,151.0000000000,40.0000000000,1.0000000000
1717675341479,7.0000000000,0.0000000000,0.0000000000,150.0000000000,41.0000000000,2.0000000000
1717675341504,7.0000000000,0.0000000000,0.0000000000,148.0000000000,39.0000000000,2.0000000000
1717675341505,7.0000000000,0.0000000000,0.0000000000,147.0000000000,39.0000000000,2.0000000000
1717675341506,7.0000000000,0.0000000000,0.0000000000,147.0000000000,39.0000000000,2.0000000000
1717675341506,7.0000000000,0.0000000000,0.0000000000,146.0000000000,39.0000000000,2.0000000000
1717675341506,7.0000000000,0.0000000000,0.0000000000,145.0000000000,39.0000000000,2.0000000000
1717675341506,7.0000000000,0.0000000000,0.0000000000,145.0000000000,39.0000000000,1.0000000000
1717675341507,7.0000000000,0.0000000000,0.0000000000,144.0000000000,39.0000000000,2.0000000000
1717675341507,7.0000000000,0.0000000000,0.0000000000,143.0000000000,39.0000000000,2.0000000000
1717675341507,7.0000000000,0.0000000000,0.0000000000,143.0000000000,39.0000000000,1.0000000000
1717675341507,7.0000000000,0.0000000000,0.0000000000,142.0000000000,39.0000000000,2.0000000000
1717675341508,7.0000000000,0.0000000000,0.0000000000,141.0000000000,39.0000000000,2.0000000000
1717675341508,7.0000000000,0.0000000000,0.0000000000,141.0000000000,39.0000000000,1.0000000000
1717675341508,7.0000000000,0.0000000000,2.0000000000,140.0000000000,39.0000000000,2.0000000000
1717675341508,7.0000000000,0.0000000000,3.0000000000,139.0000000000,39.0000000000,2.0000000000
1717675341508,7.0000000000,0.0000000000,3.0000000000,139.0000000000,39.0000000000,2.0000000000
1717675341509,7.0000000000,0.0000000000,3.0000000000,137.0000000000,38.0000000000,2.0000000000
1717675341509,7.0000000000,0.0000000000,3.0000000000,137.0000000000,38.0000000000,1.0000000000
1717675341509,7.0000000000,0.0000000000,2.0000000000,136.0000000000,38.0000000000,2.0000000000
1717675341510,7.0000000000,0.0000000000,2.0000000000,135.0000000000,38.0000000000,1.0000000000
1717675341510,7.0000000000,0.0000000000,2.0000000000,135.0000000000,38.0000000000,2.0000000000
1717675341511,7.0000000000,0.0000000000,3.0000000000,135.0000000000,37.0000000000,1.0000000000
1717675341511,7.0000000000,0.0000000000,2.0000000000,134.0000000000,36.0000000000,1.0000000000
1717675341511,7.0000000000,0.0000000000,2.0000000000,133.0000000000,36.0000000000,2.0000000000
1717675341511,7.0000000000,0.0000000000,2.0000000000,132.0000000000,37.0000000000,1.0000000000
