timestamp,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6
1717675148316,12.0000000000,0.0000000000,1.0000000000,57.0000000000,63.0000000000,0.0000000000
1717675148316,13.0000000000,0.0000000000,1.0000000000,56.0000000000,63.0000000000,0.0000000000
1717675148317,12.0000000000,0.0000000000,1.0000000000,56.0000000000,63.0000000000,0.0000000000
1717675148317,12.0000000000,0.0000000000,1.0000000000,56.0000000000,63.0000000000,0.0000000000
1717675148317,13.0000000000,0.0000000000,1.0000000000,56.0000000000,62.0000000000,0.0000000000
1717675148317,13.0000000000,0.0000000000,1.0000000000,56.0000000000,62.0000000000,0.0000000000
1717675148317,13.0000000000,0.0000000000,1.0000000000,56.0000000000,62.0000000000,0.0000000000
1717675148317,13.0000000000,0.0000000000,1.0000000000,56.0000000000,61.0000000000,0.0000000000
1717675148317,12.0000000000,0.0000000000,1.0000000000,56.0000000000,61.0000000000,0.0000000000
1717675148317,12.0000000000,0.0000000000,1.0000000000,55.0000000000,61.0000000000,0.0000000000
1717675148317,12.0000000000,0.0000000000,1.0000000000,55.0000000000,61.0000000000,0.0000000000
1717675148317,12.0000000000,0.0000000000,1.0000000000,55.0000000000,60.0000000000,0.0000000000
1717675148318,12.0000000000,0.0000000000,1.0000000000,54.0000000000,60.0000000000,0.0000000000
1717675148318,12.0000000000,0.0000000000,1.0000000000,54.0000000000,60.0000000000,0.0000000000
1717675148318,12.0000000000,0.0000000000,1.0000000000,54.0000000000,60.0000000000,0.0000000000
1717675148318,12.0000000000,0.0000000000,1.0000000000,54.0000000000,60.0000000000,0.0000000000
1717675148318,12.0000000000,0.0000000000,1.0000000000,54.0000000000,59.0000000000,0.0000000000
1717675148318,12.0000000000,0.0000000000,1.0000000000,53.0000000000,59.0000000000,0.0000000000
1717675148318,12.0000000000,0.0000000000,1.0000000000,53.0000000000,59.0000000000,0.0000000000
1717675148333,13.0000000000,0.0000000000,1.0000000000,52.0000000000,58.0000000000,0.0000000000
1717675148333,13.0000000000,0.0000000000,1.0000000000,52.0000000000,57.0000000000,0.0000000000
1717675148334,13.0000000000,0.0000000000,1.0000000000,52.0000000000,57.0000000000,0.0000000000
1717675148334,13.0000000000,0.0000000000,1.0000000000,51.0000000000,57.0000000000,0.0000000000
1717675148334,12.0000000000,0.0000000000,1.0000000000,51.0000000000,57.0000000000,0.0000000000
1717675148334,12.0000000000,0.0000000000,1.0000000000,51.0000000000,57.0000000000,0.0000000000
1717675148334,12.0000000000,0.0000000000,1.0000000000,51.0000000000,57.0000000000,0.0000000000
1717675148334,12.0000000000,0.0000000000,1.0000000000,51.0000000000,56.0000000000,0.0000000000
1717675148334,12.0000000000,0.0000000000,1.0000000000,51.0000000000,56.0000000000,0.0000000000
1717675148334,12.0000000000,0.0000000000,1.0000000000,50.0000000000,56.0000000000,0.0000000000
1717675148334,12.0000000000,0.0000000000,1.0000000000,51.0000000000,56.0000000000,0.0000000000
1717675148334,12.0000000000,0.0000000000,1.0000000000,51.0000000000,56.0000000000,0.0000000000
1717675148352,12.0000000000,0.0000000000,1.0000000000,50.0000000000,56.0000000000,0.0000000000
1717675148355,12.0000000000,0.0000000000,1.0000000000,50.0000000000,55.0000000000,0.0000000000
1717675148355,12.0000000000,0.0000000000,1.0000000000,49.0000000000,55.0000000000,0.0000000000
1717675148355,12.0000000000,0.0000000000,1.0000000000,50.0000000000,55.0000000000,0.0000000000
1717675148356,12.0000000000,0.0000000000,1.0000000000,49.0000000000,54.0000000000,0.0000000000
1717675148356,12.0000000000,0.0000000000,1.0000000000,49.0000000000,54.0000000000,0.0000000000
1717675148356,12.0000000000,0.0000000000,1.0000000000,49.0000000000,54.0000000000,0.0000000000
1717675148357,12.0000000000,0.0000000000,1.0000000000,49.0000000000,54.0000000000,0.0000000000
1717675148357,12.0000000000,0.0000000000,1.0000000000,48.0000000000,53.0000000000,0.0000000000
1717675148357,12.0000000000,0.0000000000,1.0000000000,48.0000000000,53.0000000000,0.0000000000
1717675148357,12.0000000000,0.0000000000,1.0000000000,48.0000000000,52.0000000000,0.0000000000
1717675148358,11.0000000000,0.0000000000,1.0000000000,48.0000000000,52.0000000000,0.0000000000
1717675148358,11.0000000000,0.0000000000,1.0000000000,48.0000000000,52.0000000000,0.0000000000
1717675148358,12.0000000000,0.0000000000,1.0000000000,48.0000000000,51.0000000000,0.0000000000
1717675148359,11.0000000000,0.0000000000,1.0000000000,48.0000000000,51.0000000000,0.0000000000
1717675148359,12.0000000000,0.0000000000,1.0000000000,47.0000000000,51.0000000000,0.0000000000
1717675148359,12.0000000000,0.0000000000,1.0000000000,47.0000000000,51.0000000000,0.0000000000
1717675148359,12.0000000000,0.0000000000,1.0000000000,47.0000000000,51.0000000000,0.0000000000
1717675148379,12.0000000000,0.0000000000,1.0000000000,47.0000000000,51.0000000000,0.0000000000
1717675148379,12.0000000000,0.0000000000,1.0000000000,46.0000000000,50.0000000000,0.0000000000
1717675148379,12.0000000000,0.0000000000,1.0000000000,46.0000000000,50.0000000000,0.0000000000
1717675148380,12.0000000000,0.0000000000,1.0000000000,46.0000000000,50.0000000000,0.0000000000
1717675148380,11.0000000000,0.0000000000,1.0000000000,46.0000000000,50.0000000000,0.0000000000
1717675148380,11.0000000000,0.0000000000,1.0000000000,46.0000000000,49.0000000000,0.0000000000
1717675148380,11.0000000000,0.0000000000,1.0000000000,46.0000000000,49.0000000000,0.0000000000
1717675148380,11.0000000000,0.0000000000,1.0000000000,46.0000000000,49.0000000000,0.0000000000
1717675148380,11.0000000000,0.0000000000,1.0000000000,45.0000000000,49.0000000000,0.0000000000
1717675148380,11.0000000000,0.0000000000,1.0000000000,45.0000000000,49.0000000000,0.0000000000
1717675148380,11.0000000000,0.0000000000,1.0000000000,45.0000000000,48.0000000000,0.0000000000
1717675148380,11.0000000000,0.0000000000,1.0000000000,44.0000000000,48.0000000000,0.0000000000
1717675148380,11.0000000000,0.0000000000,1.0000000000,44.0000000000,48.0000000000,0.0000000000
1717675148380,11.0000000000,0.0000000000,1.0000000000,44.0000000000,48.0000000000,0.0000000000
1717675148381,11.0000000000,0.0000000000,1.0000000000,44.0000000000,48.0000000000,0.0000000000
1717675148395,11.0000000000,0.0000000000,1.0000000000,44.0000000000,48.0000000000,0.0000000000
1717675148395,11.0000000000,0.0000000000,1.0000000000,44.0000000000,47.0000000000,0.0000000000
1717675148395,11.0000000000,0.0000000000,1.0000000000,44.0000000000,47.0000000000,0.0000000000
1717675148395,11.0000000000,0.0000000000,1.0000000000,44.0000000000,47.0000000000,0.0000000000
1717675148395,11.0000000000,0.0000000000,1.0000000000,43.0000000000,47.0000000000,0.0000000000
1717675148396,11.0000000000,0.0000000000,1.0000000000,43.0000000000,46.0000000000,0.0000000000
1717675148396,11.0000000000,0.0000000000,1.0000000000,43.0000000000,46.0000000000,0.0000000000
1717675148396,11.0000000000,0.0000000000,1.0000000000,43.0000000000,46.0000000000,0.0000000000
1717675148396,11.0000000000,0.0000000000,3.0000000000,43.0000000000,46.0000000000,0.0000000000
1717675148396,11.0000000000,0.0000000000,3.0000000000,42.0000000000,46.0000000000,0.0000000000
1717675148396,10.0000000000,0.0000000000,3.0000000000,42.0000000000,46.0000000000,0.0000000000
1717675148396,10.0000000000,0.0000000000,3.0000000000,41.0000000000,45.0000000000,0.0000000000
1717675148411,11.0000000000,0.0000000000,3.0000000000,41.0000000000,45.0000000000,0.0000000000
1717675148412,11.0000000000,0.0000000000,3.0000000000,41.0000000000,45.0000000000,0.0000000000
1717675148412,11.0000000000,0.0000000000,3.0000000000,41.0000000000,44.0000000000,0.0000000000
1717675148412,10.0000000000,0.0000000000,3.0000000000,41.0000000000,44.0000000000,0.0000000000
1717675148413,10.0000000000,0.0000000000,3.0000000000,41.0000000000,44.0000000000,0.0000000000
1717675148413,10.0000000000,0.0000000000,2.0000000000,41.0000000000,44.0000000000,0.0000000000
1717675148413,10.0000000000,0.0000000000,3.0000000000,39.0000000000,44.0000000000,0.0000000000
1717675148413,10.0000000000,0.0000000000,3.0000000000,40.0000000000,43.0000000000,0.0000000000
1717675148413,10.0000000000,0.0000000000,3.0000000000,40.0000000000,44.0000000000,0.0000000000
1717675148413,10.0000000000,0.0000000000,16.0000000000,39.0000000000,43.0000000000,0.0000000000
1717675148414,9.0000000000,0.0000000000,16.0000000000,39.0000000000,43.0000000000,0.0000000000
1717675148414,9.0000000000,0.0000000000,16.0000000000,39.0000000000,43.0000000000,0.0000000000
1717675148429,9.0000000000,0.0000000000,16.0000000000,39.0000000000,43.0000000000,0.0000000000
1717675148429,9.0000000000,0.0000000000,24.0000000000,39.0000000000,43.0000000000,0.0000000000
1717675148429,9.0000000000,0.0000000000,24.0000000000,39.0000000000,42.0000000000,0.0000000000
1717675148429,9.0000000000,0.0000000000,24.0000000000,39.0000000000,41.0000000000,0.0000000000
1717675148430,9.0000000000,0.0000000000,24.0000000000,39.0000000000,41.0000000000,0.0000000000
1717675148430,9.0000000000,0.0000000000,23.0000000000,39.0000000000,41.0000000000,0.0000000000
1717675148430,10.0000000000,0.0000000000,23.0000000000,39.0000000000,41.0000000000,0.0000000000
1717675148430,9.0000000000,0.0000000000,23.0000000000,39.0000000000,41.0000000000,0.0000000000
1717675148430,9.0000000000,25.0000000000,23.0000000000,39.0000000000,40.0000000000,0.0000000000
1717675148430,9.0000000000,25.0000000000,22.0000000000,38.0000000000,40.0000000000,0.0000000000
1717675148430,9.0000000000,25.0000000000,23.0000000000,38.0000000000,40.0000000000,0.0000000000
1717675148444,9.0000000000,25.0000000000,87.0000000000,38.0000000000,39.0000000000,0.0000000000
1717675148444,9.0000000000,25.0000000000,103.0000000000,38.0000000000,39.0000000000,0.0000000000
1717675148445,9.0000000000,24.0000000000,121.0000000000,38.0000000000,39.0000000000,0.0000000000
1717675148445,9.0000000000,24.0000000000,126.0000000000,38.0000000000,39.0000000000,0.0000000000
1717675148445,9.0000000000,24.0000000000,125.0000000000,38.0000000000,39.0000000000,0.0000000000
1717675148445,9.0000000000,24.0000000000,124.0000000000,37.0000000000,39.0000000000,0.0000000000
1717675148445,9.0000000000,24.0000000000,124.0000000000,37.0000000000,39.0000000000,0.0000000000
1717675148445,9.0000000000,24.0000000000,122.0000000000,36.0000000000,39.0000000000,0.0000000000
1717675148445,9.0000000000,24.0000000000,121.0000000000,36.0000000000,39.0000000000,0.0000000000
1717675148445,9.0000000000,24.0000000000,121.0000000000,36.0000000000,39.0000000000,0.0000000000
1717675148446,9.0000000000,24.0000000000,120.0000000000,36.0000000000,38.0000000000,0.0000000000
1717675148468,9.0000000000,24.0000000000,120.0000000000,36.0000000000,38.0000000000,0.0000000000
1717675148471,9.0000000000,24.0000000000,119.0000000000,35.0000000000,38.0000000000,0.0000000000
1717675148471,9.0000000000,23.0000000000,118.0000000000,35.0000000000,38.0000000000,0.0000000000
1717675148472,9.0000000000,23.0000000000,118.0000000000,35.0000000000,38.0000000000,0.0000000000
1717675148472,9.0000000000,23.0000000000,117.0000000000,35.0000000000,38.0000000000,0.0000000000
1717675148472,9.0000000000,23.0000000000,116.0000000000,35.0000000000,37.0000000000,0.0000000000
1717675148473,9.0000000000,22.0000000000,115.0000000000,35.0000000000,37.0000000000,0.0000000000
1717675148473,9.0000000000,22.0000000000,115.0000000000,35.0000000000,37.0000000000,0.0000000000
1717675148473,9.0000000000,22.0000000000,115.0000000000,35.0000000000,37.0000000000,0.0000000000
1717675148473,9.0000000000,22.0000000000,115.0000000000,35.0000000000,36.0000000000,0.0000000000
1717675148473,9.0000000000,22.0000000000,210.0000000000,34.0000000000,36.0000000000,0.0000000000
1717675148473,9.0000000000,22.0000000000,206.0000000000,34.0000000000,35.0000000000,0.0000000000
1717675148473,9.0000000000,22.0000000000,204.0000000000,34.0000000000,35.0000000000,0.0000000000
1717675148474,9.0000000000,21.0000000000,204.0000000000,34.0000000000,35.0000000000,0.0000000000
1717675148474,9.0000000000,21.0000000000,201.0000000000,34.0000000000,35.0000000000,0.0000000000
1717675148474,9.0000000000,22.0000000000,200.0000000000,34.0000000000,35.0000000000,0.0000000000
1717675148474,9.0000000000,21.0000000000,199.0000000000,33.0000000000,35.0000000000,0.0000000000
1717675148475,7.0000000000,21.0000000000,198.0000000000,33.0000000000,35.0000000000,0.0000000000
1717675148475,8.0000000000,20.0000000000,197.0000000000,33.0000000000,35.0000000000,0.0000000000
1717675148487,8.0000000000,20.0000000000,196.0000000000,33.0000000000,35.0000000000,0.0000000000
1717675148488,7.0000000000,20.0000000000,195.0000000000,33.0000000000,34.0000000000,0.0000000000
1717675148488,7.0000000000,20.0000000000,194.0000000000,33.0000000000,34.0000000000,0.0000000000
1717675148488,8.0000000000,20.0000000000,193.0000000000,32.0000000000,34.0000000000,0.0000000000
1717675148488,8.0000000000,20.0000000000,192.0000000000,32.0000000000,34.0000000000,0.0000000000
1717675148488,8.0000000000,20.0000000000,191.0000000000,32.0000000000,34.0000000000,0.0000000000
1717675148488,7.0000000000,20.0000000000,193.0000000000,31.0000000000,33.0000000000,0.0000000000
1717675148488,8.0000000000,19.0000000000,279.0000000000,31.0000000000,33.0000000000,0.0000000000
1717675148505,8.0000000000,19.0000000000,275.0000000000,31.0000000000,33.0000000000,0.0000000000
1717675148507,7.0000000000,19.0000000000,272.0000000000,31.0000000000,33.0000000000,0.0000000000
1717675148508,7.0000000000,19.0000000000,271.0000000000,31.0000000000,33.0000000000,0.0000000000
